"  _Vind,_kias ","   _Vind,_keas ","   Vtrue,_ktas ","   Vtrue,_ktgs ","   _Vind,__mph ","   Vtrue,mphas ","   Vtrue,mphgs ","   SLprs,_inHG ","   SLtmp,_degC ","   _wind,speed ","   _wind,__dir ","   __trb,_locl ","   _prec,_locl ","   _hail,_locl ","   AMprs,_inHG ","   AMtmp,_degC ","   LEtmp,_degC ","   _dens,ratio ","   ____A,_ktas ","   ____Q,__psf ","   gravi,_fts2 ","   baro_,_inHG ","   edens,_part ","   vacum,ratio ","   vacum,ratio ","   _elec,ratio ","   _elec,ratio ","   _AHRS,ratio ","   _AHRS,ratio ","   __lat,__deg ","   __lon,__deg ","   __alt,ftmsl ","   __alt,ftagl ","   ___on,runwy ","   __alt,__ind ","   __lat,orign ","   __lon,orign ", 
309.65714,309.99771,639.26605,639.26599,356.34708,735.6543,735.65424,29.91262,15.068,0,0,0,0,0,5.28902,-56.5,-2.66632,0.23515,573.51636,325.62238,32.0209,29.86,0.39643,1.97417,1.97417,1,1,1,1,-36.1629,-73.08257,41028.01563,41024.27734,0,40979.9375,-36.5,-73, 
309.67545,310.01581,639.30328,639.30328,356.36816,735.69714,735.69708,29.91262,15.068,0,0,0,0,0,5.28902,-56.5,-2.66004,0.23515,573.51636,325.6604,32.0209,29.86,0.39645,1.97417,1.97417,1,1,1,1,-36.1626,-73.08263,41028.01172,41024.27734,0,40979.9375,-36.5,-73, 
309.69421,310.0343,639.34131,639.34131,356.38974,735.74091,735.74091,29.91262,15.068,0,0,0,0,0,5.28902,-56.5,-2.65368,0.23515,573.51636,325.69919,32.0209,29.86,0.39646,1.97417,1.97417,1,1,1,1,-36.16229,-73.08269,41028.00781,41024.28125,0,40979.92969,-36.5,-73, 
309.71222,310.05197,639.37775,639.37781,356.41046,735.78284,735.7829,29.91262,15.068,0,0,0,0,0,5.28903,-56.5,-2.64748,0.23515,573.51636,325.73642,32.0209,29.86,0.39647,1.97417,1.97417,1,1,1,1,-36.16199,-73.08274,41028.00391,41024.28125,0,40979.92969,-36.5,-73, 
309.72974,310.06931,639.41345,639.41351,356.43063,735.82391,735.82397,29.91262,15.068,0,0,0,0,0,5.28903,-56.5,-2.64145,0.23515,573.51636,325.77286,32.0209,29.86,0.39649,1.97417,1.97417,1,1,1,1,-36.16171,-73.08279,41028,41024.28125,0,40979.92188,-36.5,-73, 
309.74814,310.08746,639.45081,639.45087,356.45181,735.86688,735.86694,29.91262,15.068,0,0,0,0,0,5.28903,-56.5,-2.63515,0.23515,573.51636,325.81097,32.0209,29.86,0.3965,1.97417,1.97417,1,1,1,1,-36.1614,-73.08286,41027.99609,41024.28125,0,40979.91406,-36.5,-73, 
309.76633,310.10532,639.48755,639.48755,356.47275,735.90918,735.90918,29.91262,15.068,0,0,0,0,0,5.28903,-56.5,-2.62906,0.23516,573.51636,325.84851,32.0209,29.86,0.39651,1.97417,1.97417,1,1,1,1,-36.1611,-73.08291,41027.99219,41024.27734,0,40979.90625,-36.5,-73, 
309.78448,310.12314,639.52423,639.52429,356.49362,735.95135,735.95142,29.91262,15.068,0,0,0,0,0,5.28903,-56.5,-2.62279,0.23516,573.51636,325.88596,32.0209,29.86,0.39652,1.97417,1.97417,1,1,1,1,-36.1608,-73.08296,41027.98828,41024.27734,0,40979.90625,-36.5,-73, 
309.80222,310.14059,639.56012,639.56018,356.51404,735.99268,735.99274,29.91262,15.068,0,0,0,0,0,5.28903,-56.5,-2.61679,0.23516,573.51636,325.92264,32.0209,29.86,0.39654,1.97417,1.97417,1,1,1,1,-36.16051,-73.08302,41027.98438,41024.27734,0,40979.89844,-36.5,-73, 
309.82031,310.15833,639.59668,639.59668,356.53485,736.03473,736.03473,29.91262,15.068,0,0,0,0,0,5.28903,-56.5,-2.61059,0.23516,573.51636,325.95987,32.0209,29.86,0.39655,1.97417,1.97417,1,1,1,1,-36.16021,-73.08308,41027.97656,41024.27344,0,40979.89844,-36.5,-73, 
309.83798,310.17575,639.63257,639.63257,356.55521,736.07605,736.07605,29.91262,15.068,0,0,0,0,0,5.28903,-56.5,-2.60453,0.23516,573.51636,325.99652,32.0209,29.86,0.39656,1.97417,1.97417,1,1,1,1,-36.15991,-73.08313,41027.97266,41024.26953,0,40979.89453,-36.5,-73, 
309.85849,310.19586,639.67389,639.67395,356.5788,736.1236,736.12366,29.91262,15.068,0,0,0,0,0,5.28903,-56.5,-2.59763,0.23516,573.51636,326.03879,32.0209,29.86,0.39658,1.97417,1.97417,1,1,1,1,-36.15957,-73.08319,41027.96875,41024.26563,0,40979.88672,-36.5,-73, 
309.87598,310.21304,639.70935,639.70941,356.59891,736.16443,736.16449,29.91262,15.068,0,0,0,0,0,5.28903,-56.5,-2.59157,0.23516,573.51636,326.07498,32.0209,29.86,0.39659,1.97417,1.97417,1,1,1,1,-36.15928,-73.08324,41027.96484,41024.26172,0,40979.88672,-36.5,-73, 
309.89371,310.23065,639.74554,639.74542,356.61932,736.20605,736.20593,29.91262,15.068,0,0,0,0,0,5.28904,-56.5,-2.58549,0.23516,573.51636,326.11197,32.0209,29.86,0.3966,1.97417,1.97417,1,1,1,1,-36.15898,-73.0833,41027.96094,41024.25391,0,40979.87109,-36.5,-73, 
309.91187,310.24847,639.78217,639.78217,356.64023,736.24817,736.24817,29.91262,15.068,0,0,0,0,0,5.28904,-56.5,-2.5794,0.23516,573.51636,326.14938,32.0209,29.86,0.39661,1.97417,1.97417,1,1,1,1,-36.15868,-73.08335,41027.95703,41024.25,0,40979.88281,-36.5,-73, 
309.9295,310.26581,639.81793,639.81793,356.66052,736.28937,736.28937,29.91262,15.068,0,0,0,0,0,5.28904,-56.5,-2.57329,0.23516,573.51636,326.18591,32.0209,29.86,0.39662,1.97417,1.97417,1,1,1,1,-36.15838,-73.08341,41027.95313,41024.24219,0,40979.875,-36.5,-73, 
309.94653,310.28256,639.85236,639.85236,356.68011,736.32892,736.32892,29.91262,15.068,0,0,0,0,0,5.28904,-56.5,-2.56747,0.23516,573.51636,326.22104,32.0209,29.86,0.39664,1.97417,1.97417,1,1,1,1,-36.1581,-73.08346,41027.94922,41024.23438,0,40979.86719,-36.5,-73, 
309.96375,310.29947,639.88721,639.88721,356.69992,736.36908,736.36908,29.91262,15.068,0,0,0,0,0,5.28904,-56.5,-2.56159,0.23516,573.51636,326.25662,32.0209,29.86,0.39665,1.97417,1.97417,1,1,1,1,-36.15781,-73.08351,41027.94141,41024.22656,0,40979.86719,-36.5,-73, 
309.98163,310.31702,639.92334,639.92334,356.72049,736.41064,736.41064,29.91262,15.068,0,0,0,0,0,5.28904,-56.5,-2.55555,0.23516,573.51636,326.29355,32.0209,29.86,0.39666,1.97417,1.97417,1,1,1,1,-36.15751,-73.08357,41027.9375,41024.21875,0,40979.85938,-36.5,-73, 
310.00018,310.33514,639.96057,639.96051,356.74185,736.45355,736.45349,29.91262,15.068,0,0,0,0,0,5.28904,-56.5,-2.5493,0.23516,573.51636,326.33163,32.0209,29.86,0.39667,1.97417,1.97417,1,1,1,1,-36.15719,-73.08363,41027.93359,41024.21094,0,40979.85938,-36.5,-73, 
310.01819,310.35281,639.99701,639.99707,356.76257,736.49542,736.49554,29.91262,15.068,0,0,0,0,0,5.28904,-56.5,-2.54309,0.23516,573.51636,326.36884,32.0209,29.86,0.39669,1.97417,1.97417,1,1,1,1,-36.15689,-73.08369,41027.92969,41024.19922,0,40979.85156,-36.5,-73, 
310.03659,310.37091,640.03424,640.03424,356.78375,736.53827,736.53827,29.91262,15.068,0,0,0,0,0,5.28904,-56.5,-2.53691,0.23516,573.51636,326.40686,32.0209,29.86,0.3967,1.97417,1.97417,1,1,1,1,-36.15658,-73.08374,41027.92578,41024.19141,0,40979.84375,-36.5,-73, 
310.05496,310.38904,640.07153,640.07147,356.8049,736.58118,736.58112,29.91262,15.068,0,0,0,0,0,5.28905,-56.5,-2.53058,0.23516,573.51636,326.44501,32.0209,29.86,0.39671,1.97417,1.97417,1,1,1,1,-36.15627,-73.0838,41027.92188,41024.17969,0,40979.83203,-36.5,-73, 
310.07312,310.40689,640.10828,640.10828,356.82578,736.62347,736.62347,29.91262,15.068,0,0,0,0,0,5.28905,-56.5,-2.5244,0.23516,573.51636,326.48254,32.0209,29.86,0.39672,1.97417,1.97417,1,1,1,1,-36.15596,-73.08385,41027.91406,41024.1875,0,40979.82422,-36.5,-73, 
310.09164,310.42517,640.14594,640.14587,356.84711,736.66681,736.66675,29.91262,15.068,0,0,0,0,0,5.28905,-56.5,-2.518,0.23516,573.51636,326.52103,32.0209,29.86,0.39674,1.97417,1.97417,1,1,1,1,-36.15564,-73.08392,41027.91016,41024.19141,0,40979.82422,-36.5,-73, 
310.10992,310.44318,640.18292,640.18292,356.86813,736.70941,736.70941,29.91262,15.068,0,0,0,0,0,5.28905,-56.5,-2.51179,0.23516,573.51636,326.5589,32.0209,29.86,0.39675,1.97417,1.97417,1,1,1,1,-36.15533,-73.08397,41027.90625,41024.19531,0,40979.79688,-36.5,-73, 
310.12457,310.45758,640.21259,640.21259,356.88501,736.74353,736.74353,29.91262,15.068,0,0,0,0,0,5.28905,-56.5,-2.50688,0.23516,573.51636,326.58923,32.0209,29.86,0.39676,1.97417,1.97417,1,1,1,1,-36.15508,-73.08401,41027.90234,41024.19922,0,40979.78906,-36.5,-73, 
310.14386,310.4765,640.25153,640.25153,356.9072,736.78833,736.78833,29.91262,15.068,0,0,0,0,0,5.28905,-56.5,-2.50022,0.23516,573.51636,326.629,32.0209,29.86,0.39677,1.97417,1.97417,1,1,1,1,-36.15475,-73.08408,41027.89844,41024.20313,0,40979.78906,-36.5,-73, 
310.16199,310.49426,640.28815,640.28815,356.92804,736.83051,736.83051,29.91262,15.068,0,0,0,0,0,5.28905,-56.5,-2.49404,0.23516,573.51636,326.66641,32.0209,29.86,0.39679,1.97417,1.97417,1,1,1,1,-36.15444,-73.08414,41027.89063,41024.20703,0,40979.77344,-36.5,-73, 
310.18085,310.51288,640.32629,640.32629,356.94977,736.87439,736.87439,29.91262,15.068,0,0,0,0,0,5.28905,-56.5,-2.48759,0.23516,573.51636,326.70547,32.0209,29.86,0.3968,1.97417,1.97417,1,1,1,1,-36.15412,-73.08419,41027.88672,41024.20703,0,40979.77344,-36.5,-73, 
310.19803,310.52966,640.36096,640.36096,356.96951,736.91425,736.91425,29.91262,15.068,0,0,0,0,0,5.28905,-56.5,-2.48168,0.23516,573.51636,326.74084,32.0209,29.86,0.39681,1.97417,1.97417,1,1,1,1,-36.15382,-73.08425,41027.88281,41024.20703,0,40979.77344,-36.5,-73, 
310.21536,310.54675,640.39612,640.39618,356.98947,736.95471,736.95483,29.91262,15.068,0,0,0,0,0,5.28906,-56.5,-2.47579,0.23516,573.51636,326.77679,32.0209,29.86,0.39682,1.97417,1.97417,1,1,1,1,-36.15352,-73.0843,41027.87891,41024.20703,0,40979.78125,-36.5,-73, 
310.23367,310.5647,640.43311,640.43311,357.01056,736.99725,736.99725,29.91262,15.068,0,0,0,0,0,5.28906,-56.5,-2.46956,0.23516,573.51636,326.81461,32.0209,29.86,0.39684,1.97417,1.97417,1,1,1,1,-36.15321,-73.08436,41027.875,41024.20703,0,40979.78125,-36.5,-73, 
310.25198,310.58261,640.46991,640.46985,357.03162,737.03967,737.03961,29.91262,15.068,0,0,0,0,0,5.28906,-56.5,-2.46337,0.23516,573.51636,326.85229,32.0209,29.86,0.39685,1.97417,1.97417,1,1,1,1,-36.15289,-73.08442,41027.87109,41024.20703,0,40979.78516,-36.5,-73, 
310.26917,310.59955,640.50482,640.50482,357.05139,737.07983,737.07983,29.91262,15.068,0,0,0,0,0,5.28906,-56.5,-2.45746,0.23516,573.51636,326.88797,32.0209,29.86,0.39686,1.97417,1.97417,1,1,1,1,-36.1526,-73.08447,41027.86328,41024.20703,0,40979.76172,-36.5,-73, 
310.28662,310.61676,640.54022,640.54022,357.07147,737.12054,737.12054,29.91262,15.068,0,0,0,0,0,5.28906,-56.5,-2.45149,0.23516,573.51636,326.92419,32.0209,29.86,0.39687,1.97417,1.97417,1,1,1,1,-36.15229,-73.08453,41027.85938,41024.20703,0,40979.76172,-36.5,-73, 
310.30301,310.6329,640.57349,640.57349,357.09033,737.15887,737.15887,29.91262,15.068,0,0,0,0,0,5.28906,-56.5,-2.44583,0.23516,573.51636,326.95816,32.0209,29.86,0.39688,1.97417,1.97417,1,1,1,1,-36.152,-73.08458,41027.85547,41024.20703,0,40979.74609,-36.5,-73, 
310.32083,310.65045,640.60956,640.60962,357.11084,737.20038,737.20044,29.91262,15.068,0,0,0,0,0,5.28906,-56.5,-2.43978,0.23516,573.51636,326.99515,32.0209,29.86,0.3969,1.97417,1.97417,1,1,1,1,-36.1517,-73.08464,41027.85156,41024.20313,0,40979.74609,-36.5,-73, 
310.33902,310.66821,640.64618,640.64624,357.13177,737.24249,737.24255,29.91262,15.068,0,0,0,0,0,5.28906,-56.5,-2.43369,0.23516,573.51636,327.0325,32.0209,29.86,0.39691,1.97417,1.97417,1,1,1,1,-36.15138,-73.08469,41027.84766,41024.19922,0,40979.73828,-36.5,-73, 
310.35806,310.68695,640.68469,640.68463,357.15369,737.2868,737.28674,29.91262,15.068,0,0,0,0,0,5.28907,-56.5,-2.42711,0.23516,573.51636,327.07193,32.0209,29.86,0.39692,1.97417,1.97417,1,1,1,1,-36.15105,-73.08475,41027.84375,41024.19141,0,40979.73047,-36.5,-73, 
310.37479,310.70328,640.71838,640.71832,357.17294,737.32556,737.3255,29.91262,15.068,0,0,0,0,0,5.28907,-56.5,-2.42136,0.23516,573.51636,327.10635,32.0209,29.86,0.39693,1.97417,1.97417,1,1,1,1,-36.15076,-73.08481,41027.83594,41024.19141,0,40979.73047,-36.5,-73, 
310.39136,310.71967,640.75195,640.75195,357.19202,737.3642,737.3642,29.91262,15.068,0,0,0,0,0,5.28907,-56.5,-2.41577,0.23516,573.51636,327.14078,32.0209,29.86,0.39695,1.97417,1.97417,1,1,1,1,-36.15047,-73.08486,41027.83203,41024.18359,0,40979.73047,-36.5,-73, 
310.40936,310.73727,640.78833,640.78833,357.21274,737.40607,737.40607,29.91262,15.068,0,0,0,0,0,5.28907,-56.5,-2.40973,0.23516,573.51636,327.17795,32.0209,29.86,0.39696,1.97417,1.97417,1,1,1,1,-36.15015,-73.08492,41027.82813,41024.17969,0,40979.73047,-36.5,-73, 
310.42715,310.75482,640.8244,640.8244,357.23322,737.44757,737.44757,29.91262,15.068,0,0,0,0,0,5.28907,-56.5,-2.40359,0.23516,573.51636,327.21484,32.0209,29.86,0.39697,1.97417,1.97417,1,1,1,1,-36.14984,-73.08498,41027.82422,41024.17188,0,40979.72656,-36.5,-73, 
310.44528,310.77264,640.86102,640.86096,357.25406,737.48975,737.48969,29.91262,15.068,0,0,0,0,0,5.28907,-56.5,-2.3974,0.23516,573.51636,327.25238,32.0209,29.86,0.39698,1.97417,1.97417,1,1,1,1,-36.14952,-73.08504,41027.82031,41024.16406,0,40979.71875,-36.5,-73, 
310.46298,310.78995,640.89673,640.89673,357.27444,737.53082,737.53082,29.91262,15.068,0,0,0,0,0,5.28907,-56.5,-2.39133,0.23516,573.51636,327.28891,32.0209,29.86,0.39699,1.97417,1.97417,1,1,1,1,-36.14921,-73.0851,41027.81641,41024.15625,0,40979.71094,-36.5,-73, 
310.4812,310.8078,640.93347,640.93353,357.29541,737.57312,737.57318,29.91262,15.068,0,0,0,0,0,5.28907,-56.5,-2.38526,0.23516,573.51636,327.32651,32.0209,29.86,0.39701,1.97417,1.97417,1,1,1,1,-36.14889,-73.08515,41027.8125,41024.14844,0,40979.71094,-36.5,-73, 
310.49667,310.82306,640.96478,640.96472,357.3132,737.60913,737.60907,29.91262,15.068,0,0,0,0,0,5.28908,-56.5,-2.37996,0.23516,573.51636,327.35861,32.0209,29.86,0.39702,1.97417,1.97417,1,1,1,1,-36.14862,-73.08521,41027.80859,41024.14063,0,40979.71484,-36.5,-73, 
310.51181,310.83783,640.99524,640.9953,357.33063,737.64417,737.64423,29.91262,15.068,0,0,0,0,0,5.28908,-56.5,-2.37473,0.23516,573.51636,327.38968,32.0209,29.86,0.39703,1.97417,1.97417,1,1,1,1,-36.14835,-73.08525,41027.80469,41024.13281,0,40979.71484,-36.5,-73, 
310.52719,310.85294,641.02631,641.02625,357.34833,737.67993,737.67987,29.91262,15.068,0,0,0,0,0,5.28908,-56.5,-2.36958,0.23516,573.51636,327.42151,32.0209,29.86,0.39704,1.97417,1.97417,1,1,1,1,-36.14808,-73.0853,41027.80078,41024.12109,0,40979.70703,-36.5,-73, 
310.54736,310.87271,641.06708,641.06714,357.37152,737.72681,737.72687,29.91262,15.068,0,0,0,0,0,5.28908,-56.5,-2.36258,0.23516,573.51636,327.46323,32.0209,29.86,0.39705,1.97417,1.97417,1,1,1,1,-36.14772,-73.08537,41027.79297,41024.11328,0,40979.69141,-36.5,-73, 
310.56561,310.89078,641.10419,641.10425,357.39255,737.76959,737.76965,29.91262,15.068,0,0,0,0,0,5.28908,-56.5,-2.35631,0.23516,573.51636,327.50119,32.0209,29.86,0.39707,1.97417,1.97417,1,1,1,1,-36.14739,-73.08543,41027.78906,41024.10156,0,40979.6875,-36.5,-73, 
310.5802,310.90521,641.13391,641.13385,357.40933,737.80377,737.80371,29.91262,15.068,0,0,0,0,0,5.28908,-56.5,-2.35135,0.23516,573.51636,327.53168,32.0209,29.86,0.39708,1.97417,1.97417,1,1,1,1,-36.14713,-73.08548,41027.78516,41024.10547,0,40979.67969,-36.5,-73, 
310.59448,310.91925,641.16284,641.16284,357.42575,737.8371,737.8371,29.91262,15.068,0,0,0,0,0,5.28908,-56.5,-2.3465,0.23516,573.51636,327.56125,32.0209,29.86,0.39709,1.97417,1.97417,1,1,1,1,-36.14688,-73.08553,41027.78125,41024.11328,0,40979.67969,-36.5,-73, 
310.60895,310.93341,641.19208,641.19208,357.44241,737.87067,737.87067,29.91262,15.068,0,0,0,0,0,5.28908,-56.5,-2.34152,0.23516,573.51636,327.59116,32.0209,29.86,0.3971,1.97417,1.97417,1,1,1,1,-36.14662,-73.08557,41027.78125,41024.11719,0,40979.67188,-36.5,-73, 
310.62766,310.95178,641.22986,641.22986,357.46393,737.91412,737.91412,29.91262,15.068,0,0,0,0,0,5.28908,-56.5,-2.33504,0.23516,573.51636,327.62982,32.0209,29.86,0.39711,1.97417,1.97417,1,1,1,1,-36.14629,-73.08563,41027.77344,41024.11719,0,40979.66406,-36.5,-73, 
310.64297,310.96686,641.2608,641.2608,357.48157,737.94977,737.94977,29.91262,15.068,0,0,0,0,0,5.28908,-56.5,-2.32992,0.23516,573.51636,327.66159,32.0209,29.86,0.39712,1.97417,1.97417,1,1,1,1,-36.14601,-73.08569,41027.76953,41024.12109,0,40979.66406,-36.5,-73, 
310.65814,310.98178,641.29156,641.2915,357.49902,737.98523,737.98517,29.91262,15.068,0,0,0,0,0,5.28908,-56.5,-2.32475,0.23516,573.51636,327.69302,32.0209,29.86,0.39713,1.97417,1.97417,1,1,1,1,-36.14574,-73.08573,41027.76563,41024.125,0,40979.66406,-36.5,-73, 
310.67279,310.99622,641.32123,641.32111,357.51587,738.01935,738.01923,29.91262,15.068,0,0,0,0,0,5.28909,-56.5,-2.3197,0.23516,573.51636,327.72342,32.0209,29.86,0.39714,1.97417,1.97417,1,1,1,1,-36.14548,-73.08578,41027.76563,41024.12891,0,40979.66406,-36.5,-73, 
310.68915,311.01227,641.35431,641.35431,357.5347,738.05737,738.05737,29.91262,15.068,0,0,0,0,0,5.28909,-56.5,-2.31431,0.23516,573.51636,327.75726,32.0209,29.86,0.39715,1.97417,1.97417,1,1,1,1,-36.14518,-73.08584,41027.76172,41024.13281,0,40979.64844,-36.5,-73, 
310.70618,311.02905,641.38879,641.38879,357.55429,738.09711,738.09711,29.91262,15.068,0,0,0,0,0,5.28909,-56.5,-2.30833,0.23516,573.51636,327.79266,32.0209,29.86,0.39716,1.97417,1.97417,1,1,1,1,-36.14488,-73.08589,41027.75781,41024.13281,0,40979.64844,-36.5,-73, 
310.72296,311.04568,641.42303,641.42303,357.57361,738.13647,738.13647,29.91262,15.068,0,0,0,0,0,5.28909,-56.5,-2.30236,0.23516,573.51636,327.82767,32.0209,29.86,0.39718,1.97417,1.97417,1,1,1,1,-36.14457,-73.08595,41027.75391,41024.13281,0,40979.64844,-36.5,-73, 
310.73984,311.06241,641.45758,641.45752,357.59302,738.17621,738.17615,29.91262,15.068,0,0,0,0,0,5.28909,-56.5,-2.29654,0.23516,573.51636,327.86301,32.0209,29.86,0.39719,1.97417,1.97417,1,1,1,1,-36.14426,-73.08601,41027.75,41024.13281,0,40979.64063,-36.5,-73, 
310.75647,311.07889,641.49146,641.49146,357.61218,738.21521,738.21521,29.91262,15.068,0,0,0,0,0,5.28909,-56.5,-2.29084,0.23516,573.51636,327.89767,32.0209,29.86,0.3972,1.97417,1.97417,1,1,1,1,-36.14396,-73.08606,41027.74609,41024.13281,0,40979.63672,-36.5,-73, 
310.77368,311.09583,641.52631,641.52631,357.63199,738.25537,738.25537,29.91262,15.068,0,0,0,0,0,5.28909,-56.5,-2.28487,0.23516,573.51636,327.93341,32.0209,29.86,0.39721,1.97417,1.97417,1,1,1,1,-36.14365,-73.08611,41027.74219,41024.13281,0,40979.62891,-36.5,-73, 
310.79095,311.11292,641.56146,641.56146,357.65186,738.29578,738.29578,29.91262,15.068,0,0,0,0,0,5.28909,-56.5,-2.27896,0.23516,573.51636,327.96942,32.0209,29.86,0.39722,1.97417,1.97417,1,1,1,1,-36.14334,-73.08617,41027.73828,41024.13281,0,40979.61328,-36.5,-73, 
310.80817,311.12985,641.59644,641.59644,357.67166,738.33606,738.33606,29.91262,15.068,0,0,0,0,0,5.28909,-56.5,-2.27309,0.23516,573.51636,328.00522,32.0209,29.86,0.39723,1.97417,1.97417,1,1,1,1,-36.14302,-73.08623,41027.73438,41024.12891,0,40979.60156,-36.5,-73, 
310.82516,311.14673,641.6311,641.63104,357.69122,738.37592,738.37585,29.91262,15.068,0,0,0,0,0,5.28909,-56.5,-2.26725,0.23516,573.51636,328.04068,32.0209,29.86,0.39725,1.97417,1.97417,1,1,1,1,-36.14272,-73.08629,41027.73047,41024.125,0,40979.60156,-36.5,-73, 
310.84293,311.16422,641.66711,641.66711,357.71167,738.41736,738.41736,29.91262,15.068,0,0,0,0,0,5.28909,-56.5,-2.26114,0.23516,573.51636,328.07758,32.0209,29.86,0.39726,1.97417,1.97417,1,1,1,1,-36.1424,-73.08635,41027.72656,41024.12109,0,40979.60156,-36.5,-73, 
310.85904,311.18005,641.69977,641.69977,357.73019,738.45496,738.45496,29.91262,15.068,0,0,0,0,0,5.28909,-56.5,-2.25554,0.23516,573.51636,328.11099,32.0209,29.86,0.39727,1.97417,1.97417,1,1,1,1,-36.1421,-73.0864,41027.72266,41024.11719,0,40979.60156,-36.5,-73, 
310.87704,311.19778,641.73621,641.73627,357.75092,738.49689,738.49695,29.91262,15.068,0,0,0,0,0,5.2891,-56.5,-2.24946,0.23516,573.51636,328.14844,32.0209,29.86,0.39728,1.97417,1.97417,1,1,1,1,-36.14177,-73.08646,41027.71875,41024.11328,0,40979.60938,-36.5,-73, 
310.8945,311.215,641.77167,641.77167,357.77103,738.53772,738.53772,29.91262,15.068,0,0,0,0,0,5.2891,-56.5,-2.24349,0.23516,573.51636,328.18472,32.0209,29.86,0.39729,1.97417,1.97417,1,1,1,1,-36.14145,-73.08652,41027.71484,41024.10938,0,40979.60938,-36.5,-73, 
310.91171,311.23203,641.8067,641.80676,357.79083,738.57794,738.57806,29.91262,15.068,0,0,0,0,0,5.2891,-56.5,-2.23747,0.23516,573.51636,328.22058,32.0209,29.86,0.39731,1.97417,1.97417,1,1,1,1,-36.14114,-73.08658,41027.71094,41024.10156,0,40979.60938,-36.5,-73, 
310.92813,311.24832,641.84027,641.84027,357.80972,738.61658,738.61658,29.91262,15.068,0,0,0,0,0,5.2891,-56.5,-2.23186,0.23516,573.51636,328.255,32.0209,29.86,0.39732,1.97417,1.97417,1,1,1,1,-36.14083,-73.08663,41027.70703,41024.09766,0,40979.61719,-36.5,-73, 
310.94476,311.26474,641.87408,641.87402,357.82886,738.65552,738.65546,29.91262,15.068,0,0,0,0,0,5.2891,-56.5,-2.22614,0.23516,573.51636,328.28958,32.0209,29.86,0.39733,1.97417,1.97417,1,1,1,1,-36.14053,-73.08669,41027.70313,41024.08984,0,40979.61719,-36.5,-73, 
310.96115,311.28094,641.90747,641.90747,357.84772,738.69397,738.69397,29.91262,15.068,0,0,0,0,0,5.2891,-56.5,-2.22044,0.23516,573.51636,328.32382,32.0209,29.86,0.39734,1.97417,1.97417,1,1,1,1,-36.14023,-73.08675,41027.69922,41024.08203,0,40979.60938,-36.5,-73, 
310.979,311.29855,641.94366,641.94373,357.86826,738.7356,738.73566,29.91262,15.068,0,0,0,0,0,5.2891,-56.5,-2.21433,0.23516,573.51636,328.36093,32.0209,29.86,0.39735,1.97417,1.97417,1,1,1,1,-36.1399,-73.08681,41027.69531,41024.07422,0,40979.60547,-36.5,-73, 
310.99707,311.31635,641.98029,641.98035,357.88904,738.77777,738.77783,29.91262,15.068,0,0,0,0,0,5.2891,-56.5,-2.20822,0.23516,573.51636,328.3985,32.0209,29.86,0.39737,1.97417,1.97417,1,1,1,1,-36.13957,-73.08687,41027.69141,41024.06641,0,40979.59766,-36.5,-73, 
311.01126,311.33032,642.00916,642.00909,357.90536,738.81097,738.81091,29.91262,15.068,0,0,0,0,0,5.2891,-56.5,-2.2034,0.23516,573.51636,328.42798,32.0209,29.86,0.39738,1.97417,1.97417,1,1,1,1,-36.13931,-73.08691,41027.6875,41024.05859,0,40979.58984,-36.5,-73, 
311.02924,311.34802,642.04553,642.04553,357.92606,738.85278,738.85278,29.91262,15.068,0,0,0,0,0,5.28911,-56.5,-2.1972,0.23516,573.51636,328.4653,32.0209,29.86,0.39739,1.97417,1.97417,1,1,1,1,-36.13897,-73.08698,41027.68359,41024.04688,0,40979.58984,-36.5,-73, 
311.04242,311.36111,642.07245,642.07239,357.94122,738.88379,738.88373,29.91262,15.068,0,0,0,0,0,5.28911,-56.5,-2.19264,0.23516,573.51636,328.49292,32.0209,29.86,0.3974,1.97417,1.97417,1,1,1,1,-36.13873,-73.08702,41027.68359,41024.03906,0,40979.58203,-36.5,-73, 
311.06061,311.379,642.10925,642.10931,357.96216,738.92621,738.92627,29.91262,15.068,0,0,0,0,0,5.28911,-56.5,-2.18635,0.23516,573.51636,328.53061,32.0209,29.86,0.39741,1.97417,1.97417,1,1,1,1,-36.13839,-73.08708,41027.67969,41024.03516,0,40979.57422,-36.5,-73, 
311.08395,311.4017,642.15601,642.15594,357.98904,738.97998,738.97992,29.91262,15.068,0,0,0,0,0,5.28911,-56.5,-2.17893,0.23516,573.51636,328.57861,32.0209,29.86,0.39743,1.97417,1.97417,1,1,1,1,-36.13797,-73.08716,41027.67188,41024.04688,0,40979.56641,-36.5,-73, 
311.09995,311.41745,642.18848,642.18842,358.00745,739.01733,739.01727,29.91262,15.068,0,0,0,0,0,5.28911,-56.5,-2.17312,0.23516,573.51636,328.61185,32.0209,29.86,0.39744,1.97417,1.97417,1,1,1,1,-36.13767,-73.08721,41027.66797,41024.04688,0,40979.55859,-36.5,-73, 
311.11554,311.43286,642.22015,642.22009,358.02539,739.05377,739.05371,29.91262,15.068,0,0,0,0,0,5.28911,-56.5,-2.1677,0.23516,573.51636,328.64432,32.0209,29.86,0.39745,1.97417,1.97417,1,1,1,1,-36.13738,-73.08727,41027.66406,41024.05078,0,40979.55469,-36.5,-73, 
