  _Vind,_kias ;   _Vind,_keas ;   Vtrue,_ktas ;   Vtrue,_ktgs ;   _Vind,__mph ;   Vtrue,mphas ;   Vtrue,mphgs ;   __lat,__deg ;   __lon,__deg ;   __alt,ftmsl ;   __alt,ftagl ;   ___on,runwy ;   __alt,__ind ;   __lat,orign ;   __lon,orign ;   __L/D,ratio ;   ___cl,total ;   ___cd,total ;   __L/D,*etaP ;   wing1,_lift ;   wing1,_lift ;   wing2,_lift ;   wing2,_lift ;   wing3,_lift ;   wing3,_lift ;   wing1,_drag ;   wing1,_drag ;   wing2,_drag ;   wing2,_drag ;   wing3,_drag ;   wing3,_drag ; 
59.70765;62.49664;69.30568;69.23965;68.71034;79.75555;79.75555;-36.83197;-73.11563;6896.87842;6830.76221;1;6882.59863;-36.5;-73;10.28918;0.73404;0.07134;7.91912;484.00485;444.03381;470.06177;470.18372;20.40626;34.86069;35.76241;31.03628;21.9795;21.77731;0.44464;0.80666; 
59.74908;62.52964;69.34765;69.28233;68.75802;79.80386;79.80386;-36.83166;-73.11556;6901.94385;6835.31055;1;6887.69775;-36.5;-73;10.29411;0.7335;0.07125;7.94456;484.19006;444.02039;470.22092;470.58566;20.40045;34.85034;35.7683;31.019;21.96564;21.79682;0.44462;0.80606; 
59.78916;62.55036;69.37595;69.31126;68.80414;79.83642;79.83642;-36.83134;-73.11549;6906.95703;6839.81201;1;6892.74268;-36.5;-73;10.30197;0.73288;0.07114;7.96135;483.98212;443.8176;470.20706;470.79062;20.43898;34.76051;35.74218;30.99406;21.94346;21.80504;0.44528;0.80328; 
59.81796;62.55906;69.39092;69.32706;68.83729;79.85365;79.85365;-36.83103;-73.11543;6911.9751;6844.31592;1;6897.8042;-36.5;-73;10.30846;0.73256;0.07106;7.9675;483.71771;443.61636;470.26639;471.00742;20.508;34.65993;35.72544;30.98259;21.93746;21.81989;0.44639;0.80035; 
59.83329;62.56294;69.40059;69.33756;68.85492;79.86477;79.86477;-36.83071;-73.11537;6917.01904;6848.84131;1;6902.87158;-36.5;-73;10.31113;0.73255;0.07104;7.96106;483.64218;443.50998;470.42993;471.25562;20.55366;34.61581;35.73338;30.98292;21.94672;21.83999;0.44712;0.7991; 
59.84171;62.56952;69.41315;69.35074;68.86462;79.87923;79.87923;-36.83039;-73.11532;6921.98633;6853.2959;1;6907.86914;-36.5;-73;10.31115;0.73258;0.07105;7.96062;483.77011;443.49072;470.58575;471.47913;20.55179;34.63235;35.75377;30.98314;21.95509;21.85701;0.44709;0.79956; 
59.85048;62.57874;69.42868;69.36668;68.8747;79.8971;79.89711;-36.83007;-73.11526;6926.97461;6857.56738;1;6912.86914;-36.5;-73;10.31153;0.73247;0.07103;7.96728;483.90164;443.46201;470.64886;471.63226;20.52999;34.65606;35.76583;30.97563;21.95279;21.86716;0.44676;0.80016; 
59.86099;62.5865;69.44254;69.38084;68.8868;79.91305;79.91305;-36.82976;-73.1152;6931.90771;6861.47949;1;6917.81396;-36.5;-73;10.31358;0.7323;0.071;7.97685;483.92026;443.4007;470.65332;471.74939;20.53115;34.64378;35.76531;30.96588;21.94508;21.87481;0.44679;0.79972; 
59.87075;62.58938;69.45102;69.38968;68.89803;79.92281;79.9228;-36.82944;-73.11515;6936.86475;6865.40723;1;6922.78955;-36.5;-73;10.31629;0.7322;0.07098;7.98603;483.8255;443.32169;470.66608;471.87451;20.56335;34.60007;35.75954;30.96105;21.94115;21.88513;0.44732;0.79842; 
59.87484;62.58622;69.45271;69.39179;68.90274;79.92475;79.92474;-36.82912;-73.1151;6941.76904;6869.94434;1;6927.70459;-36.5;-73;10.31801;0.73228;0.07097;7.987;483.71536;443.2514;470.73721;472.01294;20.60817;34.55679;35.76072;30.96433;21.94733;21.89959;0.44803;0.79719; 
59.8724;62.581;69.45211;69.39158;68.89993;79.92406;79.92407;-36.8288;-73.11505;6946.64648;6887.82568;1;6932.5874;-36.5;-73;10.31797;0.73249;0.07099;7.97974;483.69238;443.22617;470.85449;472.15411;20.64034;34.54075;35.77269;30.97288;21.96023;21.91538;0.44855;0.79679; 
59.86689;62.57702;69.45291;69.39262;68.89359;79.92498;79.92498;-36.82849;-73.115;6951.54736;6910.26904;1;6937.51367;-36.5;-73;10.31674;0.73269;0.07102;7.9785;483.74969;443.23212;470.95035;472.26807;20.64719;34.55345;35.78842;30.98014;21.97118;21.9284;0.44865;0.79718; 
59.86156;62.57343;69.45409;69.39394;68.88745;79.92634;79.92634;-36.82817;-73.11495;6956.4082;6929.50635;1;6942.38867;-36.5;-73;10.31569;0.73283;0.07104;7.97772;483.78821;443.2182;470.99237;472.33023;20.64248;34.56986;35.79875;30.98296;21.97665;21.93717;0.44856;0.79766; 
59.85635;62.5692;69.45461;69.39455;68.88145;79.92694;79.92693;-36.82785;-73.1149;6961.30273;6934.40918;1;6947.28467;-36.5;-73;10.31535;0.73295;0.07105;7.98155;483.78671;443.1955;471.00534;472.38309;20.64792;34.57118;35.80418;30.98509;21.97947;21.94542;0.44864;0.79771; 
59.85071;62.56358;69.45356;69.39362;68.87497;79.92574;79.92574;-36.82753;-73.11485;6966.1875;6939.30078;1;6952.18311;-36.5;-73;10.3153;0.73307;0.07107;7.9836;483.74792;443.16434;471.01566;472.42795;20.6639;34.56049;35.80725;30.98798;21.98299;21.95338;0.4489;0.79743; 
59.84282;62.55592;69.45026;69.39043;68.86589;79.92193;79.92192;-36.82721;-73.11481;6971.0708;6944.18994;1;6957.06934;-36.5;-73;10.31489;0.73324;0.07109;7.98036;483.69327;443.12634;471.039;472.4707;20.68121;34.55136;35.81175;30.99272;21.98933;21.96225;0.44917;0.79721; 
59.83226;62.54575;69.44414;69.38444;68.85374;79.91489;79.91488;-36.82689;-73.11476;6975.93311;6949.05859;1;6961.91895;-36.5;-73;10.31386;0.73347;0.07112;7.97876;483.65363;443.0856;471.0563;472.5014;20.69444;34.55003;35.81931;30.9983;21.99715;21.97157;0.44937;0.79724; 
59.81989;62.53615;69.43867;69.37908;68.83951;79.90861;79.90861;-36.82657;-73.11471;6980.81787;6953.94824;1;6966.82178;-36.5;-73;10.3123;0.73373;0.07115;7.97436;483.66107;443.07178;471.08377;472.53607;20.70135;34.55936;35.83027;31.005;22.00582;21.981;0.44946;0.79757; 
59.80767;62.52799;69.43477;69.37522;68.82544;79.90411;79.90411;-36.82626;-73.11466;6985.65625;6958.79102;1;6971.66309;-36.5;-73;10.31076;0.73396;0.07118;7.97623;483.69113;443.069;471.10339;472.56726;20.70382;34.57225;35.84109;31.01075;22.01283;21.98935;0.44949;0.79798; 
59.79652;62.52129;69.4325;69.37293;68.81261;79.90149;79.90149;-36.82594;-73.11462;6990.51123;6963.64941;1;6976.52686;-36.5;-73;10.30962;0.73413;0.07121;7.97609;483.70508;443.05789;471.09833;472.57626;20.7044;34.5811;35.84776;31.01368;22.01655;21.99483;0.44948;0.79827; 
59.78654;62.51373;69.42924;69.36972;68.80112;79.89775;79.89777;-36.82562;-73.11457;6995.3374;6968.47852;1;6981.34863;-36.5;-73;10.30878;0.73427;0.07123;7.97609;483.67169;443.02655;471.08212;472.5777;20.70852;34.58294;35.85086;31.0161;22.01955;22.00017;0.44953;0.79835; 
59.77654;62.50547;69.42525;69.36574;68.78962;79.89316;79.89316;-36.8253;-73.11452;7000.20654;6973.3501;1;6986.20801;-36.5;-73;10.30817;0.73444;0.07125;7.97306;483.62665;442.99344;471.07849;472.58557;20.72074;34.57755;35.85431;31.01984;22.02415;22.0063;0.44972;0.79824; 
59.765;62.49484;69.41863;69.35918;68.77634;79.88554;79.88554;-36.82498;-73.11448;7005.08447;6978.22412;1;6991.09082;-36.5;-73;10.30706;0.73467;0.07128;7.97445;483.58029;442.95944;471.07648;472.59485;20.7332;34.57566;35.85987;31.02533;22.03074;22.01391;0.44991;0.79825; 
59.75162;62.48562;69.41355;69.35413;68.76094;79.87969;79.87968;-36.82467;-73.11443;7009.91895;6983.06104;1;6995.91699;-36.5;-73;10.30562;0.73492;0.07131;7.97264;483.59198;442.957;471.10431;472.62137;20.74274;34.58218;35.87028;31.03263;22.0394;22.02217;0.45005;0.79851; 
59.74009;62.47868;69.41099;69.35155;68.74767;79.87675;79.87675;-36.82435;-73.11439;7014.75;6987.896;1;7000.76611;-36.5;-73;10.30412;0.7351;0.07134;7.96858;483.61142;442.95657;471.11163;472.62692;20.74104;34.59575;35.87805;31.03701;22.04482;22.02726;0.45;0.79893; 
59.73012;62.47239;69.40919;69.34972;68.73619;79.87468;79.87468;-36.82403;-73.11434;7019.62988;6992.77783;1;7005.62891;-36.5;-73;10.30303;0.73525;0.07136;7.9715;483.61182;442.94373;471.0979;472.62433;20.73904;34.60517;35.88275;31.03953;22.04763;22.03141;0.44996;0.79923; 
59.72035;62.46271;69.40361;69.34416;68.72495;79.86826;79.86826;-36.82371;-73.1143;7024.48535;6997.63525;1;7010.48682;-36.5;-73;10.30221;0.73541;0.07138;7.96893;483.55002;442.89072;471.06317;472.59604;20.74415;34.60385;35.88425;31.0412;22.05044;22.03541;0.45002;0.79924; 
59.70864;62.45321;69.39821;69.3388;68.71148;79.86203;79.86205;-36.82339;-73.11425;7029.31738;7002.46826;1;7015.33643;-36.5;-73;10.30127;0.73563;0.07141;7.96466;483.52429;442.87189;471.07077;472.60309;20.75823;34.60077;35.8904;31.047;22.05715;22.0421;0.45024;0.79922; 
59.69621;62.44476;69.39396;69.33456;68.69717;79.85715;79.85715;-36.82307;-73.1142;7034.1416;7007.29248;1;7020.15088;-36.5;-73;10.29989;0.73585;0.07144;7.95952;483.54089;442.87149;471.08624;472.60913;20.76557;34.60717;35.89939;31.05281;22.06438;22.04795;0.45035;0.79947; 
59.68586;62.43948;69.39328;69.33383;68.68526;79.85637;79.85638;-36.82275;-73.11416;7039.02002;7012.17139;1;7025.02344;-36.5;-73;10.29841;0.736;0.07147;7.96172;483.58011;442.87949;471.08279;472.60385;20.75931;34.62345;35.90659;31.05564;22.06799;22.05097;0.45023;0.79996; 
59.67759;62.43422;69.39265;69.33316;68.67574;79.85564;79.85565;-36.82243;-73.11411;7043.90723;7017.05762;1;7029.90723;-36.5;-73;10.29747;0.73609;0.07148;7.96394;483.56906;442.8562;471.05313;472.57858;20.75204;34.6338;35.9085;31.05578;22.06865;22.05256;0.45009;0.80027; 
59.66977;62.42745;69.39033;69.33081;68.66675;79.85297;79.85297;-36.82211;-73.11407;7048.78564;7021.93555;1;7034.79736;-36.5;-73;10.2971;0.7362;0.0715;7.96315;483.52536;442.82047;471.02594;472.56073;20.75873;34.62931;35.90919;31.05701;22.0702;22.05557;0.45019;0.80018; 
59.66078;62.41859;69.38564;69.32616;68.6564;79.84757;79.84757;-36.8218;-73.11402;7053.62646;7026.77393;1;7039.63428;-36.5;-73;10.29646;0.73637;0.07152;7.95877;483.4762;442.7865;471.01556;472.54776;20.77163;34.62251;35.91196;31.06059;22.07485;22.06003;0.45039;0.80005; 
59.65089;62.41235;69.3838;69.32435;68.64502;79.84546;79.84546;-36.82148;-73.11398;7058.42773;7031.57373;1;7044.43604;-36.5;-73;10.29529;0.73656;0.07154;7.95505;483.50101;442.80243;471.04456;472.57013;20.77991;34.62772;35.92044;31.06694;22.08189;22.0658;0.45052;0.80024; 
59.64226;62.40744;69.38357;69.32406;68.63509;79.84519;79.84518;-36.82116;-73.11393;7063.31396;7036.45654;1;7049.32568;-36.5;-73;10.29398;0.73669;0.07156;7.95615;483.5253;442.8013;471.03488;472.5538;20.77276;34.64235;35.92586;31.06873;22.08471;22.06757;0.45039;0.80069; 
59.63454;62.4025;69.38328;69.32375;68.6262;79.84486;79.84486;-36.82084;-73.11388;7068.2002;7041.34082;1;7054.20801;-36.5;-73;10.29314;0.73678;0.07158;7.95525;483.52722;442.78043;471.01193;472.52765;20.76688;34.65183;35.92892;31.0689;22.08585;22.06882;0.45027;0.80099; 
59.6278;62.39759;69.38304;69.32349;68.61845;79.84458;79.84458;-36.82052;-73.11384;7073.0791;7046.22217;1;7059.07617;-36.5;-73;10.29267;0.73687;0.07159;7.95256;483.51541;442.76474;470.99112;472.51157;20.76978;34.65189;35.93056;31.0699;22.08698;22.07072;0.45032;0.80102; 
59.62123;62.39286;69.38292;69.32335;68.61089;79.84444;79.84443;-36.8202;-73.11379;7077.9082;7051.05273;1;7063.91016;-36.5;-73;10.2922;0.73697;0.0716;7.95307;483.4986;442.75238;470.97836;472.50244;20.77506;34.65014;35.9322;31.07161;22.08886;22.07294;0.4504;0.80099; 
59.61539;62.3881;69.38283;69.32327;68.60416;79.84434;79.84434;-36.81988;-73.11375;7082.77637;7055.92188;1;7068.78369;-36.5;-73;10.29161;0.73707;0.07162;7.95356;483.48672;442.74075;470.97134;472.49811;20.779;34.65081;35.93485;31.07371;22.0914;22.07554;0.45045;0.80104; 
59.60883;62.38342;69.38274;69.32319;68.59661;79.84424;79.84424;-36.81957;-73.1137;7087.58154;7060.72803;1;7073.59082;-36.5;-73;10.29093;0.73717;0.07163;7.95013;483.47867;442.72745;470.96561;472.48856;20.78035;34.65414;35.93784;31.07553;22.09406;22.07773;0.45047;0.80117; 
59.60238;62.37882;69.38282;69.32326;68.58919;79.84433;79.84433;-36.81925;-73.11366;7092.44482;7065.59131;1;7078.43604;-36.5;-73;10.29019;0.73727;0.07165;7.95067;483.48224;442.71948;470.9548;472.48013;20.78066;34.65899;35.94135;31.07727;22.09624;22.07998;0.45046;0.80134; 
59.59617;62.37575;69.38457;69.325;68.58205;79.84635;79.84636;-36.81893;-73.11361;7097.28809;7070.43359;1;7083.28467;-36.5;-73;10.28955;0.73736;0.07166;7.94679;483.50009;442.72412;470.95865;472.48163;20.78075;34.66468;35.94535;31.0794;22.09868;22.08219;0.45046;0.80152; 
59.5927;62.37528;69.38924;69.32961;68.57806;79.85172;79.85171;-36.81861;-73.11356;7102.14746;7075.2915;1;7088.15234;-36.5;-73;10.28923;0.73738;0.07167;7.95133;483.52481;442.73584;470.95105;472.48123;20.77841;34.66901;35.94701;31.0796;22.09841;22.08249;0.45042;0.80164; 
59.5908;62.3721;69.39087;69.33121;68.57587;79.85358;79.85358;-36.81829;-73.11352;7106.99121;7080.1333;1;7092.99609;-36.5;-73;10.28911;0.73738;0.07167;7.95197;483.46991;442.69461;470.90509;472.4451;20.77492;34.66764;35.94306;31.07714;22.09615;22.08149;0.45035;0.8016; 
59.58697;62.36742;69.39083;69.33121;68.57146;79.85355;79.85353;-36.81798;-73.11347;7111.8252;7084.96484;1;7097.82275;-36.5;-73;10.28905;0.73747;0.07168;7.94781;483.42883;442.67197;470.90564;472.44833;20.78538;34.65992;35.94386;31.07961;22.0989;22.08481;0.45052;0.80142; 
59.58128;62.36299;69.39112;69.33153;68.56492;79.85387;79.85387;-36.81766;-73.11343;7116.7041;7089.84082;1;7102.72559;-36.5;-73;10.28852;0.73759;0.07169;7.94713;483.43372;442.67441;470.9147;472.45575;20.79402;34.65828;35.9483;31.08311;22.10286;22.08802;0.45066;0.80141; 
59.57597;62.36191;69.39505;69.33543;68.55881;79.8584;79.85839;-36.81734;-73.11338;7121.51465;7094.65234;0;7107.5127;-36.5;-73;10.28777;0.73766;0.0717;7.94345;483.48196;442.69711;470.93552;472.46475;20.79102;34.6685;35.954;31.08549;22.10589;22.08944;0.45061;0.80172; 
59.57382;62.36123;69.39948;69.3398;68.55634;79.86349;79.86347;-36.81702;-73.11333;7126.36035;7099.50146;0;7112.36865;-36.5;-73;10.28721;0.73766;0.07171;7.94903;483.49838;442.69278;470.90317;472.44016;20.77882;34.67989;35.95416;31.08338;22.10367;22.0879;0.45039;0.80204; 
59.57278;62.36076;69.40413;69.34444;68.55514;79.86885;79.86886;-36.81671;-73.11329;7131.20703;7104.35107;0;7117.21045;-36.5;-73;10.28731;0.73765;0.0717;7.94929;483.48618;442.68112;470.88373;472.43094;20.77642;34.67989;35.95251;31.0821;22.10187;22.08769;0.45035;0.80203; 
59.57143;62.35701;69.40517;69.3455;68.55358;79.87005;79.87005;-36.81639;-73.11324;7136.08594;7109.23242;0;7122.08643;-36.5;-73;10.28757;0.73767;0.07171;7.95048;483.41879;442.6412;470.85352;472.40637;20.78373;34.66859;35.94862;31.08125;22.10116;22.08794;0.45047;0.80172; 
59.56711;62.35262;69.40546;69.34586;68.54861;79.87038;79.87038;-36.81607;-73.1132;7140.93408;7114.08301;0;7126.93457;-36.5;-73;10.28741;0.73778;0.07172;7.94208;483.39813;442.63181;470.87195;472.41284;20.79692;34.66066;35.95153;31.08479;22.10567;22.09109;0.45069;0.80154; 
59.56305;62.35173;69.40969;69.35007;68.54394;79.87525;79.87524;-36.81575;-73.11315;7145.80908;7118.95947;0;7131.81787;-36.5;-73;10.2867;0.73786;0.07173;7.94226;483.44785;442.66342;470.90234;472.43219;20.79749;34.66853;35.9576;31.08823;22.10953;22.09311;0.4507;0.80178; 
59.56067;62.35101;69.41412;69.35445;68.5412;79.88035;79.88035;-36.81543;-73.11311;7150.69385;7123.84473;0;7136.70264;-36.5;-73;10.28605;0.73786;0.07173;7.94494;483.47141;442.65866;470.87955;472.40561;20.78427;34.68193;35.95897;31.08636;22.10832;22.09139;0.45046;0.80217; 
59.55939;62.35052;69.41872;69.35915;68.53973;79.88564;79.88564;-36.81511;-73.11306;7155.5127;7128.66357;0;7141.50977;-36.5;-73;10.26573;0.73859;0.07195;7.92879;484.72733;443.90875;472.47571;474.0351;20.9187;34.83081;36.1481;31.26048;22.25671;22.24255;0.45282;0.80653; 
59.52901;62.2794;69.345;69.27075;68.50477;79.8008;79.8008;-36.81479;-73.11301;7160.62354;7133.77393;0;7146.43066;-36.5;-73;10.18503;0.75574;0.0742;7.82909;491.83929;451.08914;482.06778;483.53293;21.90334;35.72012;37.2753;32.30579;23.18453;23.15993;0.46998;0.83342; 
59.41755;62.13956;69.19539;69.10284;68.3765;79.62863;79.62864;-36.81448;-73.11297;7166.34082;7139.48975;0;7151.59424;-36.5;-73;10.19629;0.7538;0.07393;7.7378;489.27924;448.05331;478.20273;479.46402;21.65723;35.44602;36.9776;31.97039;22.92761;22.87432;0.46527;0.82671; 
59.26206;62.03751;69.08839;68.98355;68.19756;79.50551;79.50551;-36.81416;-73.11292;7172.57617;7145.72363;0;7157.31738;-36.5;-73;10.20334;0.75039;0.07354;7.66905;487.55313;444.93011;473.4559;474.47473;21.10115;35.38023;36.66346;31.52734;22.57545;22.48281;0.45556;0.82599; 
59.14584;62.01988;69.07578;68.96384;68.06382;79.49099;79.49098;-36.81384;-73.11288;7179.16211;7152.30713;0;7163.56934;-36.5;-73;10.20203;0.74696;0.07322;7.66111;487.60223;442.9559;469.66461;470.75217;20.41784;35.60288;36.47213;31.15077;22.25632;22.16255;0.4441;0.833; 
59.11331;62.05282;69.11959;69.00462;68.02638;79.5414;79.5414;-36.81353;-73.11283;7185.8457;7158.9873;0;7170.05957;-36.5;-73;10.20584;0.74346;0.07285;7.70944;487.66574;441.61606;466.89545;468.35843;19.86962;35.77201;36.29514;30.86153;21.9853;21.93761;0.43554;0.83746; 
59.13722;62.07888;69.15577;69.04124;68.0539;79.58304;79.58305;-36.81321;-73.11279;7192.54102;7165.68506;0;7176.68652;-36.5;-73;10.22152;0.74102;0.0725;7.77276;486.91293;440.83911;465.3847;467.28534;19.7553;35.61134;36.11999;30.70914;21.81826;21.83357;0.43389;0.83185; 
59.16715;62.07322;69.15658;69.04469;68.08835;79.58397;79.58398;-36.8129;-73.11274;7199.21484;7172.36084;0;7183.38916;-36.5;-73;10.2403;0.7406;0.07232;7.80718;485.88126;440.69891;465.20569;467.4202;20.07133;35.19996;36.01918;30.70786;21.79035;21.84624;0.43889;0.81937; 
59.17027;62.04612;69.13343;69.02453;68.09193;79.55733;79.55734;-36.81258;-73.11269;7205.81348;7178.95996;0;7190.06787;-36.5;-73;10.24612;0.74165;0.07238;7.79219;485.30157;440.94904;465.85843;468.04858;20.4248;34.91464;36.0261;30.78924;21.86425;21.909;0.4445;0.8112; 
59.14767;62.02534;69.11723;69.01027;68.06593;79.53868;79.53868;-36.81226;-73.11265;7212.32178;7185.46875;0;7196.64844;-36.5;-73;10.23675;0.74305;0.07259;7.75335;485.57858;441.33936;466.67813;468.60526;20.51964;34.96556;36.11481;30.87239;21.96034;21.96494;0.44595;0.81307; 
59.12497;62.02712;69.1261;69.01962;68.0398;79.5489;79.5489;-36.81195;-73.1126;7218.78955;7191.93652;0;7203.15967;-36.5;-73;10.22369;0.7438;0.07275;7.72828;486.34863;441.67328;467.14828;468.86469;20.38972;35.21037;36.20648;30.91039;22.01051;21.98802;0.44383;0.82045; 
59.12239;62.04705;69.15513;69.04811;68.03684;79.58231;79.58231;-36.81163;-73.11256;7225.22119;7198.36719;0;7209.60596;-36.5;-73;10.21821;0.74364;0.07278;7.73742;486.95255;441.84369;467.16071;468.87018;20.23344;35.39253;36.23961;30.90272;22.00076;21.98092;0.44137;0.8257; 
59.13962;62.06659;69.18375;69.07607;68.05666;79.61524;79.61524;-36.81131;-73.11251;7231.68555;7204.83008;0;7216.06543;-36.5;-73;10.22182;0.74303;0.07269;7.75291;487.01385;441.83444;466.94522;468.75433;20.18456;35.39706;36.21247;30.87746;21.96486;21.96172;0.44066;0.82558; 
59.16217;62.07562;69.20082;69.09293;68.08261;79.63489;79.63489;-36.81099;-73.11246;7238.27686;7211.41992;0;7222.63525;-36.5;-73;10.22885;0.74253;0.07259;7.7656;486.70596;441.75861;466.7829;468.67908;20.24217;35.28442;36.16698;30.86205;21.93974;21.94896;0.44162;0.82209; 
59.17567;62.07531;69.20734;69.09962;68.09815;79.64239;79.64239;-36.81068;-73.11242;7244.76074;7217.90332;0;7229.11279;-36.5;-73;10.23294;0.74241;0.07255;7.76472;486.43927;441.71051;466.78375;468.68884;20.31547;35.18962;36.14511;30.86291;21.93892;21.94727;0.4428;0.8193; 
59.17974;62.0756;69.21465;69.10716;68.10283;79.65079;79.65079;-36.81036;-73.11237;7251.32813;7224.46973;0;7235.67139;-36.5;-73;10.23255;0.74248;0.07256;7.75462;486.44757;441.72675;466.88434;468.72894;20.32939;35.18542;36.15298;30.86889;21.94989;21.9486;0.44302;0.81926; 
59.18287;62.08392;69.23083;69.12333;68.10643;79.66943;79.66943;-36.81004;-73.11233;7257.83154;7230.97119;0;7242.18311;-36.5;-73;10.23061;0.74241;0.07257;7.75049;486.66971;441.7749;466.93192;468.73505;20.28186;35.24312;36.16853;30.86579;21.95128;21.94384;0.44228;0.82097; 
59.19275;62.09917;69.25472;69.14697;68.11781;79.69691;79.69691;-36.80973;-73.11228;7264.31836;7237.45508;0;7248.65625;-36.5;-73;10.23054;0.74209;0.07254;7.74987;486.87827;441.79727;466.87885;468.68884;20.22229;35.29133;36.17045;30.85111;21.9374;21.93129;0.44138;0.82231; 
59.21037;62.11537;69.27969;69.17172;68.13808;79.72564;79.72564;-36.80941;-73.11224;7270.80127;7243.93994;0;7255.13477;-36.5;-73;10.23298;0.74163;0.07247;7.76019;486.91718;441.78357;466.77112;468.62497;20.19135;35.2911;36.15339;30.83283;21.91602;21.91634;0.44093;0.82214; 
59.23038;62.12739;69.3001;69.19214;68.1611;79.74914;79.74914;-36.80909;-73.11219;7277.38965;7250.53125;0;7261.72559;-36.5;-73;10.23682;0.74123;0.07241;7.76672;486.80951;441.75848;466.70581;468.59436;20.20423;35.2455;36.12971;30.82098;21.9003;21.90599;0.44118;0.82066; 
59.24743;62.13599;69.31665;69.20882;68.18073;79.76817;79.76817;-36.80877;-73.11214;7283.9165;7257.05908;0;7268.26465;-36.5;-73;10.23997;0.741;0.07236;7.76845;486.72308;441.76651;466.72186;468.6192;20.23596;35.19621;36.11567;30.81803;21.89525;21.90154;0.44171;0.81914; 
59.26051;62.14369;69.33221;69.22453;68.19579;79.78609;79.78609;-36.80845;-73.1121;7290.46484;7263.60889;0;7274.8042;-36.5;-73;10.24125;0.74084;0.07234;7.76618;486.71255;441.78943;466.77432;468.64508;20.24534;35.18058;36.1116;30.81739;21.89545;21.89781;0.44188;0.81865; 
59.27222;62.15379;69.35037;69.24274;68.20925;79.80698;79.80697;-36.80814;-73.11205;7296.93994;7270.08496;0;7281.2959;-36.5;-73;10.24169;0.74067;0.07232;7.76521;486.79166;441.82098;466.8132;468.66254;20.22864;35.19367;36.11279;30.81407;21.89337;21.89258;0.44164;0.819; 
59.28491;62.16624;69.37115;69.26351;68.22386;79.8309;79.8309;-36.80782;-73.11201;7303.41357;7276.55762;0;7287.74316;-36.5;-73;10.24247;0.74041;0.07229;7.76739;486.88382;441.84601;466.81287;468.65958;20.20126;35.21124;36.11056;30.80651;21.88574;21.88469;0.44124;0.81945; 
59.30063;62.17857;69.39191;69.28423;68.24195;79.85478;79.85479;-36.8075;-73.11196;7309.96631;7283.10889;0;7294.29443;-36.5;-73;10.24418;0.74008;0.07224;7.76976;486.89832;441.84387;466.77805;468.62881;20.18144;35.2112;36.09947;30.79604;21.87414;21.87461;0.44096;0.81934; 
59.31673;62.18965;69.41124;69.30358;68.26048;79.87704;79.87704;-36.80719;-73.11192;7316.50293;7289.20313;0;7300.83203;-36.5;-73;10.24655;0.73979;0.0722;7.77743;486.87708;441.85287;466.76129;468.63196;20.18317;35.19105;36.08718;30.78912;21.86462;21.86778;0.44102;0.81866; 
59.33172;62.19896;69.42863;69.32107;68.27773;79.89706;79.89706;-36.80687;-73.11186;7323.0752;7295.33057;0;7307.39404;-36.5;-73;10.24876;0.73956;0.07216;7.77763;486.84027;441.8634;466.77344;468.64536;20.1931;35.16652;36.07687;30.78506;21.85913;21.86258;0.4412;0.81787; 
